index,Ordinary,Adjusted
1612,0.0317881079787693,0.0317881079787693
1613,0.0930775843555842,0.0930775843555842
1614,0.326601265860069,0.326601265860069
1615,0.0217999769682377,0.0217999769682377
1616,0.025616151681471,0.025616151681471
1617,0.0778100143779681,0.0778100143779681
1618,0.00515420206938333,0.00515420206938333
1619,0.0596779174922424,0.0596779174922424
1620,0.0230583155702803,0.0230583155702803
1621,0.0238807779615174,0.0238807779615174
1622,0.00526068623493914,0.00526068623493914
1623,0.00956940168438081,0.00956940168438081
1624,0.0162828205940193,0.0162828205940193
1625,0.0460554012195069,0.0460554012195069
1626,0.00345574380710911,0.00345574380710911
1627,0.0106723436910534,0.0106723436910534
1628,0.191756930950125,0.191756930950125
1629,0.0852981519560868,0.0852981519560868
1630,0.0121155053142825,0.0121155053142825
1631,0.00444426457616998,0.00444426457616998
1632,0.0172674762557473,0.0172674762557473
1633,0.0214629361881888,0.0214629361881888
1634,0.0177802398658188,0.0177802398658188
1635,0.144448684891553,0.144448684891553
1636,0.114449340256301,0.114449340256301
1637,0.15939509534588,0.15939509534588
1638,0.043928477284997,0.043928477284997
1639,0.145134479095493,0.145134479095493
1640,0.0351661444502006,0.0351661444502006
1641,0.406648779739753,0.406648779739753
1642,0.200946882129401,0.200946882129401
1643,0.0295866914028053,0.0295866914028053
1644,0.148610963899901,0.148610963899901
1645,0.391740120383718,0.391740120383718
1646,0.030911839205112,0.030911839205112
1647,0.0186336155538459,0.0186336155538459
1648,0.0057885352024486,0.0057885352024486
1649,0.110768132484804,0.110768132484804
1650,0.0675243270852209,0.0675243270852209
1651,0.0256530593436731,0.0256530593436731
1652,0.151356126445449,0.151356126445449
1653,0.0263053285624939,0.0263053285624939
1654,0.014522998130672,0.014522998130672
1655,0.00417910069840866,0.00417910069840866
1656,0.0440814722523344,0.0440814722523344
1657,0.0403111294826221,0.0403111294826221
1658,0.0443100017963908,0.0443100017963908
1659,0.0186494797023483,0.0186494797023483
1660,0.00489244671433386,0.00489244671433386
1661,0.0376402349012528,0.0376402349012528
1662,0.0490838088351041,0.0490838088351041
1663,0.00777712231225347,0.00777712231225347
1664,0.00559121772352178,0.00559121772352178
1665,0.0087528543977583,0.0087528543977583
1666,0.00562671438383677,0.00562671438383677
1667,0.0554905638717351,0.0554905638717351
1668,0.00902154009604639,0.00902154009604639
1669,0.00639221139925839,0.00639221139925839
1670,0.0115644651399529,0.0115644651399529
1671,0.00615188212389872,0.00615188212389872
1672,0.00728510021361084,0.00728510021361084
1673,0.0082325837121533,0.0082325837121533
1674,0.0103028230599452,0.0103028230599452
1675,0.0688045264168087,0.0688045264168087
1676,0.0178660423048773,0.0178660423048773
1677,0.00950997960550881,0.00950997960550881
1678,0.0305589593372713,0.0305589593372713
1679,0.0606361710690573,0.0606361710690573
1680,0.017032703748954,0.017032703748954
1681,0.00774615471306528,0.00774615471306528
1682,0.00573978645404805,0.00573978645404805
1683,0.0501672873685968,0.0501672873685968
1684,0.0426907633034079,0.0426907633034079
1685,0.0153137956411102,0.0153137956411102
1686,0.030612520917043,0.030612520917043
1687,0.0948098208834391,0.0948098208834391
1688,0.0438427051992484,0.0438427051992484
1689,0.00566508563580548,0.00566508563580548
1690,0.0385814730270894,0.0385814730270894
1691,0.00797770687284582,0.00797770687284582
1692,0.010950442355792,0.010950442355792
1693,0.0158385041642982,0.0158385041642982
1694,0.0543554855959619,0.0543554855959619
1695,0.0145551964514569,0.0145551964514569
1696,0.0163648250880295,0.0163648250880295
1697,0.023924508245698,0.023924508245698
1698,0.0603933887106423,0.0603933887106423
1699,0.266595298294807,0.266595298294807
1700,0.0290863985846869,0.0290863985846869
1701,0.023670349592519,0.023670349592519
1702,0.0154416819489291,0.0154416819489291
1703,0.0158977845801695,0.0158977845801695
1704,0.0426962948316463,0.0426962948316463
1705,0.0067503564381034,0.0067503564381034
1706,0.0376888201016219,0.0376888201016219
1707,0.00696171316904959,0.00696171316904959
1708,0.00434117855899596,0.00434117855899596
1709,0.00440182957934676,0.00440182957934676
1710,0.0155365617329161,0.0155365617329161
1711,0.0622973548443836,0.0622973548443836
1712,0.00872473724596534,0.00872473724596534
1713,0.0743213012806346,0.0743213012806346
1714,0.0118779579905436,0.0118779579905436
1715,0.0729141423602753,0.0729141423602753
